"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","Liver epithelial cells 2-NML","R-HSA-73621","Pyrimidine catabolism","3/73","12/10891",6.08666417721758e-05,0.0214250579038059,0.0195413955163301,"51733/1806/1807",3
"2","Liver epithelial cells 2-NML","R-HSA-977606","Regulation of Complement cascade","4/73","47/10891",0.000266466850987189,0.0406045835788945,0.0370346829891233,"2147/735/10878/731",4
"3","Liver epithelial cells 2-NML","R-HSA-9748784","Drug ADME","5/73","99/10891",0.000516504985936511,0.0406045835788945,0.0370346829891233,"1576/123876/348158/28234/6822",5
"4","Liver epithelial cells 2-NML","R-HSA-211981","Xenobiotics","3/73","25/10891",0.000597722087959431,0.0406045835788945,0.0370346829891233,"1576/1555/1577",3
"5","Liver epithelial cells 2-NML","R-HSA-166658","Complement cascade","4/73","58/10891",0.000599597312035984,0.0406045835788945,0.0370346829891233,"2147/735/10878/731",4
"6","Liver epithelial cells 2-NML","R-HSA-211859","Biological oxidations","7/73","222/10891",0.000692123583731156,0.0406045835788945,0.0370346829891233,"1576/123876/1555/348158/1577/6822/9420",7
"7","Liver epithelial cells 2-NML","R-HSA-211897","Cytochrome P450 - arranged by substrate type","4/73","66/10891",0.000978296402864881,0.0438728330729306,0.0400155923661598,"1576/1555/1577/9420",4
"8","Liver epithelial cells 2-NML","R-HSA-1989781","PPARA activates gene expression","5/73","117/10891",0.00110234004380176,0.0438728330729306,0.0400155923661598,"5244/2180/6822/123/211",5
"9","Liver epithelial cells 2-NML","R-HSA-400206","Regulation of lipid metabolism by PPARalpha","5/73","119/10891",0.00118924248284142,0.0438728330729306,0.0400155923661598,"5244/2180/6822/123/211",5
"10","Liver epithelial cells 2-NML","R-HSA-1251985","Nuclear signaling by ERBB4","3/73","32/10891",0.00124638730320826,0.0438728330729306,0.0400155923661598,"3084/2099/10413",3
"11","Liver epithelial cells 2-NML","R-HSA-196849","Metabolism of water-soluble vitamins and cofactors","5/73","124/10891",0.00142866271797398,0.0457172069751674,0.0416978113858435,"3141/6470/1528/8876/10243",5
